competition_edition_id,competition_id,competition_name,season_id,season_name,player_id,player_name,player_short_name,player_birthdate,team_id,team_name,position_group,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count_p30tip,pass_count_goalwithin10s_p30tip,pass_count_shotwithin10s_p30tip,pass_count_attempted_total,pass_count_attempted_p30tip,pass_count_completed_p30tip,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted_p30tip,pass_count_onetouch_attempted_p30tip,pass_count_quickpass_attempted_p30tip,pass_count_onetouch_dangerous_attempted_p30tip,pass_count_quickpass_dangerous_attempted_p30tip,passopportunity_count_linebreak_p30tip,pass_count_linebreak_attempted_p30tip,pass_count_linebreak_completed_p30tip,passopportunity_count_torun_p30tip,pass_count_torun_attempted_p30tip,pass_count_torun_completed_p30tip,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s_p30tip,pass_count_torun_goalwithin10s_p30tip,passopportunity_count_dangerous_p30tip,pass_count_dangerous_attempted_p30tip,pass_pct_dangerous_completed,pass_count_dangerous_completed_p30tip,pass_count_difficultpass_attempted_p30tip
870,61,AUS - A-League,95,2024/2025,23926,Nikola Mileusnić,N. Mileusnić,1993-07-17,871,Perth Glory Football Club,Wide Attacker,68.02,17.18,21.02,2,2,0,107.0,93.45,0.0,2.62,34.0,29.69,19.21,64.7,75.97,10.34,0.0,9.61,5.24,0.0,0.0,6.99,2.62,0.87,24.45,9.61,5.24,54.55,64.83,1.75,0.0,14.85,3.49,0.0,0.0,8.73
870,61,AUS - A-League,95,2024/2025,23930,Storm  Roux,S. Roux,1993-01-13,870,Central Coast Mariners Football Club,Full Back,88.83,24.43,26.11,6,6,0,821.0,168.01,0.61,2.66,297.0,60.78,51.36,84.51,85.78,13.67,1.43,13.3,12.07,0.61,0.82,41.13,11.66,9.41,38.27,16.78,14.12,84.15,78.3,1.02,0.0,12.28,3.27,56.25,1.84,10.85
870,61,AUS - A-League,95,2024/2025,25534,Anas Ouahim,A. Ouahim,1997-09-23,869,Sydney Football Club,Midfield,84.75,25.44,19.27,12,11,1,1116.0,119.65,0.64,3.97,302.0,32.38,27.66,85.43,80.25,12.45,0.96,9.22,6.33,1.5,1.29,8.47,2.25,2.04,32.27,9.97,8.26,82.8,70.4,2.04,0.32,32.91,7.61,70.42,5.36,7.5
870,61,AUS - A-League,95,2024/2025,25534,Anas Ouahim,A. Ouahim,1997-09-23,869,Sydney Football Club,Wide Attacker,73.6,25.67,14.25,3,3,0,287.0,111.79,0.0,4.67,81.0,31.55,25.71,81.48,81.79,13.24,1.17,8.57,3.9,0.78,0.39,7.79,2.34,2.34,37.0,11.69,9.74,83.33,76.15,1.95,0.39,33.5,5.84,60.0,3.51,5.06
870,61,AUS - A-League,95,2024/2025,26095,Andreas  Kuen,A. Kuen,1995-03-24,2380,Melbourne City FC,Center Forward,81.06,24.92,19.0,9,9,0,704.0,94.18,0.94,3.48,229.0,30.64,24.48,79.91,78.8,13.45,0.8,12.31,5.22,1.74,1.61,6.42,1.74,1.07,27.69,9.9,7.22,72.97,68.76,2.27,0.67,30.1,8.16,55.74,4.55,8.29
870,61,AUS - A-League,95,2024/2025,26095,Andreas  Kuen,A. Kuen,1995-03-24,2380,Melbourne City FC,Midfield,77.74,25.82,20.49,7,6,1,519.0,100.5,0.19,3.68,183.0,35.44,30.4,85.79,80.15,13.43,1.74,12.59,6.2,1.94,1.36,11.81,3.87,2.52,29.24,11.23,8.33,74.14,67.14,2.32,0.0,27.11,7.75,70.0,5.42,8.13
870,61,AUS - A-League,95,2024/2025,26095,Andreas  Kuen,A. Kuen,1995-03-24,2380,Melbourne City FC,Wide Attacker,86.18,28.84,21.38,1,1,0,51.0,53.05,0.0,1.04,15.0,15.6,13.52,86.67,79.6,11.45,0.0,7.28,3.12,2.08,1.04,5.2,2.08,2.08,19.76,6.24,5.2,83.33,70.17,1.04,0.0,20.8,5.2,60.0,3.12,3.12
870,61,AUS - A-League,95,2024/2025,26105,James Jeggo,J. Jeggo,1992-02-12,2380,Melbourne City FC,Midfield,85.64,25.77,22.8,2,2,0,160.0,93.15,0.0,0.58,60.0,34.93,30.86,88.33,89.85,13.29,1.75,16.88,5.82,1.75,0.0,8.73,2.91,1.16,6.99,2.91,2.33,80.0,85.8,0.0,0.0,7.57,2.91,60.0,1.75,3.49
870,61,AUS - A-League,95,2024/2025,26766,Bart Vriends,B. Vriends,1991-05-09,866,Adelaide United Football Club,Central Defender,98.63,27.16,27.0,21,21,0,3065.0,161.21,0.21,0.95,1210.0,63.64,56.6,88.93,92.76,18.03,2.89,10.47,11.62,0.21,0.11,48.39,13.89,11.2,14.2,6.31,5.52,87.5,87.3,0.16,0.05,1.37,0.63,16.67,0.11,5.63
870,61,AUS - A-League,95,2024/2025,26844,Riku Danzaki,R. Danzaki,2000-05-31,1803,Western United,Wide Attacker,81.7,22.66,24.68,21,21,0,1273.0,80.24,0.76,2.96,408.0,25.72,18.34,71.32,75.37,13.36,0.69,8.76,4.41,2.21,1.32,5.61,1.7,1.26,32.52,10.65,7.31,68.64,69.11,1.64,0.57,29.69,8.07,57.03,4.6,7.75
870,61,AUS - A-League,95,2024/2025,26920,Yuto Misao,Y. Misao,1991-04-16,871,Perth Glory Football Club,Full Back,94.01,24.32,28.7,3,3,0,279.0,114.72,0.41,3.29,96.0,39.47,33.72,85.42,81.97,15.36,1.23,8.63,5.76,0.41,0.82,24.67,6.17,5.35,34.54,13.98,10.69,76.47,77.13,2.06,0.41,17.68,5.76,50.0,2.88,9.87
870,61,AUS - A-League,95,2024/2025,26969,Hideki Ishige,H. Ishige,1994-09-21,867,Wellington Phoenix FC,Center Forward,82.64,24.0,26.0,8,8,0,484.0,75.62,0.0,1.25,163.0,25.47,20.78,81.6,80.9,13.34,0.78,9.53,5.78,0.62,0.62,4.84,1.25,0.78,21.25,8.91,6.87,77.19,72.21,1.09,0.0,13.12,3.75,62.5,2.34,6.25
870,61,AUS - A-League,95,2024/2025,26969,Hideki Ishige,H. Ishige,1994-09-21,867,Wellington Phoenix FC,Midfield,85.92,16.06,28.85,1,1,0,39.0,72.85,1.87,5.6,16.0,29.89,22.42,75.0,71.66,15.64,1.87,11.21,7.47,0.0,0.0,1.87,0.0,0.0,26.15,13.08,9.34,71.43,63.87,3.74,1.87,11.21,5.6,66.67,3.74,11.21
870,61,AUS - A-League,95,2024/2025,26969,Hideki Ishige,H. Ishige,1994-09-21,867,Wellington Phoenix FC,Wide Attacker,86.71,22.89,28.71,9,8,1,539.0,88.32,0.33,1.47,181.0,29.66,24.42,82.32,84.46,13.54,0.82,8.85,9.01,0.82,0.98,6.88,0.98,0.82,19.34,5.74,4.1,71.43,70.82,0.33,0.16,14.42,3.28,55.0,1.8,5.24
870,61,AUS - A-League,95,2024/2025,26981,Takuya Okamoto,T. Okamoto,1992-06-18,871,Perth Glory Football Club,Central Defender,97.02,26.8,28.86,1,1,0,116.0,129.85,1.12,1.12,45.0,50.37,44.78,88.89,92.29,18.82,3.36,7.84,14.55,0.0,0.0,27.99,8.96,6.72,21.27,8.96,5.6,62.5,79.57,0.0,0.0,3.36,1.12,0.0,0.0,5.6
870,61,AUS - A-League,95,2024/2025,26981,Takuya Okamoto,T. Okamoto,1992-06-18,871,Perth Glory Football Club,Full Back,81.39,20.45,26.0,2,2,0,161.0,118.09,0.73,1.47,67.0,49.14,38.88,79.1,83.31,18.57,3.67,11.74,15.4,0.0,2.2,11.0,2.93,2.2,33.01,10.27,9.54,92.86,70.78,0.73,0.0,14.67,3.67,40.0,1.47,11.0
870,61,AUS - A-League,95,2024/2025,26994,Hiroshi Ibusuki,H. Ibusuki,1991-02-27,1803,Western United,Center Forward,86.83,24.25,26.66,18,18,0,811.0,55.75,0.14,1.51,282.0,19.38,14.23,73.4,72.86,13.57,0.48,10.04,3.23,1.65,1.31,2.61,0.82,0.34,20.55,7.22,4.88,67.62,70.49,0.62,0.07,19.18,5.22,60.53,3.16,6.05
870,61,AUS - A-League,95,2024/2025,27003,Kazuki Nagasawa,K. Nagasawa,1991-12-16,867,Wellington Phoenix FC,Center Forward,82.28,21.33,28.15,1,1,0,85.0,119.55,0.0,1.41,25.0,35.16,29.54,84.0,83.08,14.99,2.81,11.25,8.44,4.22,0.0,16.88,4.22,4.22,40.79,12.66,8.44,66.67,74.59,0.0,0.0,23.91,7.03,80.0,5.63,5.63
870,61,AUS - A-League,95,2024/2025,27003,Kazuki Nagasawa,K. Nagasawa,1991-12-16,867,Wellington Phoenix FC,Midfield,82.19,23.89,26.22,11,10,1,1415.0,177.72,0.25,2.26,447.0,56.14,50.24,89.48,88.63,16.27,4.14,16.96,11.3,0.88,0.38,26.25,7.03,5.53,23.24,9.55,7.54,78.95,74.32,1.0,0.13,11.18,2.89,52.17,1.51,6.53
870,61,AUS - A-League,95,2024/2025,27003,Kazuki Nagasawa,K. Nagasawa,1991-12-16,867,Wellington Phoenix FC,Wide Attacker,62.67,12.98,24.6,1,1,0,42.0,97.07,0.0,9.24,14.0,32.36,30.05,92.86,70.86,15.38,4.62,13.87,4.62,4.62,4.62,0.0,0.0,0.0,27.73,9.24,9.24,100.0,71.69,0.0,0.0,27.73,11.56,80.0,9.24,9.24
870,61,AUS - A-League,95,2024/2025,28293,Leonardo de Souza Sena,Léo Sena,1995-12-31,869,Sydney Football Club,Midfield,92.95,28.28,20.22,17,16,1,4150.0,275.17,0.4,3.91,1076.0,71.34,63.59,89.13,87.9,16.6,6.56,16.24,14.26,0.46,0.6,64.85,17.17,14.99,27.91,9.95,8.09,81.33,78.05,0.86,0.0,18.37,3.51,71.7,2.52,8.29
870,61,AUS - A-League,95,2024/2025,29075,Nikolaos Vergos,N. Vergos,1996-01-13,868,Melbourne Victory Football Club,Center Forward,78.06,21.79,19.22,15,15,0,553.0,50.75,0.28,3.03,178.0,16.34,13.22,80.9,77.36,11.21,0.37,6.61,2.48,1.65,1.56,2.02,0.46,0.37,20.56,7.16,5.87,82.05,74.11,2.11,0.28,18.26,5.51,73.33,4.04,3.85
870,61,AUS - A-League,95,2024/2025,29856,Alfie McCalmont,A. McCalmont,2000-03-25,870,Central Coast Mariners Football Club,Midfield,98.87,26.09,29.69,11,9,2,1277.0,163.14,0.26,1.92,404.0,51.61,44.97,87.13,88.5,17.46,4.85,15.97,12.14,0.26,1.53,22.48,6.64,5.24,16.35,7.28,6.0,82.46,76.14,0.77,0.26,15.84,3.83,53.33,2.04,5.75
870,61,AUS - A-League,95,2024/2025,31147,Tommy Smith,T. Smith,1990-03-31,4177,Auckland FC,Central Defender,100.26,24.38,26.27,7,7,0,613.0,107.78,0.18,1.05,272.0,47.82,41.14,86.03,92.75,16.94,1.93,12.83,8.97,0.0,0.0,28.48,8.09,5.98,17.93,6.68,6.15,92.11,91.72,0.53,0.0,0.35,0.18,0.0,0.0,3.52
870,61,AUS - A-League,95,2024/2025,33001,Wellissol Santos de Oliveira,Wellissol,1998-02-16,1805,Newcastle United Jets FC,Center Forward,63.38,18.39,20.64,2,2,0,123.0,100.3,0.0,1.63,23.0,18.76,16.31,86.95,74.78,12.63,0.82,4.89,1.63,1.63,0.0,6.52,2.45,2.45,32.62,7.34,5.71,77.77,64.92,1.63,0.0,34.25,6.52,87.5,5.71,4.89
870,61,AUS - A-League,95,2024/2025,33430,Gabriel Cléùr,G. Cléùr,1998-01-31,2902,Western Sydney Wanderers FC,Full Back,91.83,25.16,26.04,19,18,1,2002.0,132.6,0.46,3.18,709.0,46.96,39.28,83.64,79.83,14.72,1.85,15.1,8.88,1.52,0.73,24.9,8.28,6.42,34.04,13.18,10.46,79.4,70.66,1.26,0.26,17.35,5.43,57.32,3.11,12.05
870,61,AUS - A-League,95,2024/2025,33697,Nando Pijnaker,N. Pijnaker,1999-02-25,4177,Auckland FC,Central Defender,95.84,22.87,25.44,13,13,0,1213.0,122.39,0.1,0.81,514.0,51.86,43.29,83.46,89.79,20.15,5.45,12.41,13.22,0.3,0.1,31.38,9.18,6.36,16.95,8.17,7.06,86.42,88.1,0.0,0.0,1.72,0.61,33.33,0.2,7.37
870,61,AUS - A-League,95,2024/2025,34423,Antonio Mikael Rodrigues Brito,Mikael Doka,2000-01-24,870,Central Coast Mariners Football Club,Center Forward,97.62,28.0,26.93,4,4,0,477.0,127.75,0.8,3.21,123.0,32.94,29.19,88.62,85.12,16.48,2.95,9.11,5.89,0.54,0.54,15.8,3.48,3.48,35.08,10.98,9.37,85.37,80.92,1.07,0.27,25.44,4.82,55.56,2.68,5.89
870,61,AUS - A-League,95,2024/2025,34423,Antonio Mikael Rodrigues Brito,Mikael Doka,2000-01-24,870,Central Coast Mariners Football Club,Full Back,91.04,21.57,31.12,2,2,0,267.0,185.72,0.0,2.09,79.0,54.95,46.6,84.81,83.82,13.57,1.39,10.43,8.35,0.7,1.39,25.04,8.35,6.26,51.47,17.39,13.91,80.0,77.88,1.39,0.0,28.52,7.65,54.55,4.17,8.35
870,61,AUS - A-League,95,2024/2025,34423,Antonio Mikael Rodrigues Brito,Mikael Doka,2000-01-24,870,Central Coast Mariners Football Club,Midfield,98.55,39.7,19.05,1,1,0,170.0,128.46,0.0,2.27,55.0,41.56,33.25,80.0,84.61,16.44,2.27,11.34,9.07,0.0,3.02,13.6,4.53,4.53,49.87,16.62,12.85,77.27,76.89,0.76,0.0,30.98,8.31,54.55,4.53,8.31
870,61,AUS - A-League,95,2024/2025,34423,Antonio Mikael Rodrigues Brito,Mikael Doka,2000-01-24,870,Central Coast Mariners Football Club,Wide Attacker,100.67,27.53,29.72,6,4,2,535.0,145.75,0.27,4.63,148.0,40.32,34.33,85.14,81.94,16.93,3.54,8.99,7.08,2.18,0.54,16.89,4.36,3.0,43.59,14.71,11.44,77.78,75.14,2.72,0.27,32.42,8.45,58.06,4.9,10.08
870,61,AUS - A-League,95,2024/2025,34718,Joshua Oluwayemi,J. Oluwayemi,2001-03-13,867,Wellington Phoenix FC,Goalkeeper,97.42,26.06,30.41,16,14,2,495.0,40.71,0.0,0.0,158.0,12.99,10.28,79.11,86.14,22.81,2.47,2.63,3.87,0.0,0.0,15.79,4.11,1.97,8.55,2.3,2.22,96.43,95.25,0.0,0.0,0.0,0.0,,0.0,1.64
870,61,AUS - A-League,95,2024/2025,37087,Asumah Abubakar-Ankra,Asumah Abubakar,1997-05-10,1802,Brisbane Roar FC,Center Forward,89.5,25.32,25.17,8,8,0,607.0,89.88,0.44,2.37,173.0,25.62,21.77,84.97,83.46,11.2,0.15,7.26,3.55,0.89,0.89,1.92,0.15,0.15,30.95,9.48,7.26,76.56,74.9,1.18,0.3,25.77,5.18,60.0,3.11,3.41
870,61,AUS - A-League,95,2024/2025,38222,Luis David Cangá Sánchez,L. Cangá,1995-06-15,871,Perth Glory Football Club,Central Defender,96.55,22.95,33.58,3,3,0,330.0,143.81,0.0,0.0,131.0,57.09,52.73,92.37,92.88,18.19,4.79,11.77,15.25,0.0,0.0,27.89,8.72,6.54,8.72,4.36,4.36,100.0,88.83,0.0,0.0,1.74,0.87,50.0,0.44,5.67
870,61,AUS - A-League,95,2024/2025,38673,Guillermo Luis May Bartesaghi,G. May,1998-03-11,4177,Auckland FC,Center Forward,93.61,23.13,24.43,15,15,0,1599.0,138.28,0.52,2.77,422.0,36.49,29.58,81.04,82.35,13.55,1.9,10.03,6.66,0.95,0.95,11.5,2.68,1.64,44.36,11.5,8.65,75.19,74.75,2.16,0.35,36.32,6.49,62.67,4.06,6.57
870,61,AUS - A-League,95,2024/2025,42510,Scott Wootton,S. Wootton,1991-09-12,867,Wellington Phoenix FC,Central Defender,97.92,25.37,30.65,22,20,2,3339.0,197.43,0.06,0.47,1228.0,72.61,65.16,89.74,92.32,18.62,5.68,12.77,17.5,0.12,0.06,53.45,14.78,10.76,25.6,10.94,9.52,87.03,85.47,0.18,0.0,2.07,0.95,31.25,0.3,6.56
870,61,AUS - A-League,95,2024/2025,42513,Zach Clough,Z. Clough,1995-03-08,866,Adelaide United Football Club,Midfield,96.55,24.16,24.45,2,2,0,190.0,117.96,0.0,5.59,65.0,40.36,33.53,83.08,84.18,16.45,3.73,11.18,8.69,0.62,2.48,10.55,3.1,1.86,29.8,8.07,5.59,69.23,68.53,2.48,0.0,30.42,7.45,66.67,4.97,6.83
870,61,AUS - A-League,95,2024/2025,42513,Zach Clough,Z. Clough,1995-03-08,866,Adelaide United Football Club,Wide Attacker,83.97,24.22,23.65,17,15,2,1309.0,108.1,0.58,2.97,445.0,36.75,28.99,78.88,80.21,14.45,1.16,8.75,10.24,1.82,1.82,12.39,3.8,2.31,32.62,12.55,9.0,71.71,69.86,1.49,0.17,24.77,7.76,52.13,4.05,8.75
870,61,AUS - A-League,95,2024/2025,43829,Neyder Stiven Moreno Betancur,N. Moreno,1997-02-09,4177,Auckland FC,Wide Attacker,72.9,18.57,18.53,5,5,0,399.0,128.89,0.65,1.62,115.0,37.15,29.07,78.26,78.66,12.84,1.29,7.43,7.75,0.65,0.97,7.75,2.26,1.94,45.87,13.89,9.69,69.77,71.38,1.62,0.32,31.98,9.04,39.28,3.55,10.01
870,61,AUS - A-League,95,2024/2025,50949,Jay Barnett,J. Barnett,2001-02-14,866,Adelaide United Football Club,Midfield,90.22,25.87,24.77,18,16,2,1761.0,127.63,0.29,1.38,645.0,46.75,42.11,90.08,91.06,15.53,1.81,15.94,16.67,0.36,0.29,21.16,5.07,4.42,8.91,3.12,2.83,90.7,89.57,0.22,0.07,5.8,1.09,73.33,0.8,3.62
870,61,AUS - A-League,95,2024/2025,50950,Matt Acton,M. Acton,1992-06-03,1802,Brisbane Roar FC,Goalkeeper,98.42,26.81,28.05,9,9,0,444.0,55.19,0.0,0.0,176.0,21.88,17.78,81.25,87.13,22.78,2.98,2.98,2.36,0.0,0.0,20.14,5.1,2.24,10.19,2.49,2.49,100.0,97.8,0.0,0.0,0.0,0.0,,0.0,3.11
870,61,AUS - A-League,95,2024/2025,50951,Jake Brimmer,J. Brimmer,1998-04-03,4177,Auckland FC,Center Forward,70.18,21.93,21.58,1,1,0,77.0,105.34,0.0,2.74,25.0,34.2,24.62,72.0,80.24,11.93,0.0,12.31,4.1,1.37,0.0,10.94,2.74,1.37,34.2,9.58,5.47,57.14,70.67,1.37,0.0,20.52,4.1,33.33,1.37,6.84
870,61,AUS - A-League,95,2024/2025,50951,Jake Brimmer,J. Brimmer,1998-04-03,4177,Auckland FC,Midfield,79.59,21.23,19.82,6,6,0,1009.0,237.69,0.47,4.0,287.0,67.61,56.07,82.93,85.55,14.56,3.53,11.31,17.67,0.94,1.88,50.41,15.08,12.01,27.33,14.37,10.84,75.41,80.1,0.71,0.0,19.79,5.65,41.67,2.36,11.07
870,61,AUS - A-League,95,2024/2025,50955,Nishan Velupillay,N. Velupillay,2001-05-07,868,Melbourne Victory Football Club,Wide Attacker,88.56,23.62,21.92,13,13,0,1119.0,109.31,0.49,3.81,313.0,30.57,24.52,80.19,78.72,13.31,1.47,8.6,5.18,1.56,1.37,6.35,1.56,1.17,32.33,10.16,8.21,80.77,72.02,1.95,0.39,32.14,8.6,71.59,6.15,6.94
870,61,AUS - A-League,95,2024/2025,50959,Stefan Mauk,S. Mauk,1995-10-12,866,Adelaide United Football Club,Center Forward,95.37,24.92,27.29,4,3,1,222.0,89.1,0.8,2.81,80.0,32.11,26.09,81.25,82.37,13.38,1.2,11.64,8.43,3.21,0.8,11.24,4.01,3.21,20.87,10.84,8.83,81.48,77.6,1.61,0.4,24.48,7.22,61.11,4.41,6.42
870,61,AUS - A-League,95,2024/2025,50959,Stefan Mauk,S. Mauk,1995-10-12,866,Adelaide United Football Club,Midfield,83.6,24.28,22.69,18,17,1,1255.0,91.21,0.51,2.62,438.0,31.83,25.44,79.91,82.69,14.14,1.16,14.24,5.81,1.53,0.58,9.45,3.27,2.83,21.51,9.16,7.34,80.16,79.37,1.6,0.29,16.57,4.65,70.31,3.27,5.31
870,61,AUS - A-League,95,2024/2025,50963,Jordan Elsey,J. Elsey,1994-03-02,866,Adelaide United Football Club,Central Defender,106.3,26.02,21.82,1,1,0,97.0,111.84,0.0,1.15,44.0,50.73,46.12,90.91,95.11,18.08,1.15,11.53,9.22,0.0,0.0,31.13,5.76,3.46,13.84,4.61,3.46,75.0,88.05,0.0,0.0,0.0,0.0,,0.0,2.31
870,61,AUS - A-League,95,2024/2025,50966,Ben Halloran,B. Halloran,1992-06-14,1802,Brisbane Roar FC,Center Forward,99.92,16.24,35.89,1,1,0,49.0,90.52,0.0,1.85,17.0,31.4,20.32,64.71,67.3,10.13,0.0,11.08,3.69,7.39,0.0,0.0,0.0,0.0,42.49,14.78,12.93,87.5,70.0,0.0,0.0,36.95,12.93,57.14,7.39,14.78
870,61,AUS - A-League,95,2024/2025,50966,Ben Halloran,B. Halloran,1992-06-14,1802,Brisbane Roar FC,Wide Attacker,83.47,23.54,24.87,11,11,0,885.0,102.53,0.12,2.43,283.0,32.79,26.42,80.57,77.39,13.78,1.27,7.53,7.65,1.16,1.16,7.53,2.09,1.39,30.24,11.12,8.11,72.92,65.56,0.81,0.12,26.18,8.23,50.7,4.17,8.81
870,61,AUS - A-League,95,2024/2025,50968,James Delianov,J. Delianov,1999-10-20,866,Adelaide United Football Club,Goalkeeper,101.18,28.45,27.94,12,10,2,718.0,75.71,0.0,0.11,264.0,27.84,21.51,77.27,87.98,20.72,3.37,3.8,6.43,0.0,0.0,28.58,8.65,4.22,20.14,7.17,5.38,75.0,89.38,0.0,0.0,0.0,0.0,,0.0,2.74
870,61,AUS - A-League,95,2024/2025,50971,Yaya Dukuly,Y. Dukuly,2003-01-17,866,Adelaide United Football Club,Wide Attacker,81.17,23.76,19.8,4,4,0,270.0,85.23,0.95,3.79,75.0,23.67,20.2,85.33,81.03,12.69,0.32,5.37,4.1,0.63,0.63,3.79,0.95,0.95,26.52,8.84,7.89,89.29,78.05,2.21,0.32,24.62,4.42,57.14,2.53,4.42
870,61,AUS - A-League,95,2024/2025,50973,Joe Caletti,J. Caletti,1998-09-14,1802,Brisbane Roar FC,Midfield,68.68,20.91,21.63,1,1,0,97.0,139.17,0.0,0.0,35.0,50.22,45.91,91.43,91.97,13.95,1.43,22.96,11.48,0.0,0.0,11.48,1.43,1.43,12.91,2.87,1.43,50.0,74.72,0.0,0.0,1.43,0.0,,0.0,2.87
870,61,AUS - A-League,95,2024/2025,50977,Joshua Rawlins,J. Rawlins,2004-04-23,868,Melbourne Victory Football Club,Central Defender,99.14,23.91,26.3,2,2,0,165.0,103.51,0.0,0.0,69.0,43.29,31.99,73.91,81.22,19.88,1.88,11.29,9.41,0.63,0.0,37.01,12.55,7.53,13.17,6.9,5.02,72.72,66.4,0.0,0.0,0.63,0.63,0.0,0.0,12.55
870,61,AUS - A-League,95,2024/2025,50977,Joshua Rawlins,J. Rawlins,2004-04-23,868,Melbourne Victory Football Club,Full Back,97.63,26.62,23.05,10,10,0,1144.0,128.9,0.11,1.8,439.0,49.46,40.23,81.32,83.19,16.3,2.37,13.07,11.72,0.79,0.45,38.87,12.51,8.9,26.25,10.82,8.79,81.25,78.07,0.9,0.0,9.69,3.27,48.28,1.58,9.92
870,61,AUS - A-League,95,2024/2025,50978,Callum Timmins,C. Timmins,1999-12-23,1805,Newcastle United Jets FC,Midfield,95.73,31.06,26.75,14,14,0,2466.0,170.13,0.28,1.72,710.0,48.98,44.43,90.7,91.52,16.05,2.55,10.14,10.35,0.21,0.48,24.15,4.9,4.0,18.35,6.62,6.0,90.62,82.14,0.55,0.14,15.38,2.35,76.47,1.79,4.14
870,61,AUS - A-League,95,2024/2025,50979,Bruno Fornaroli Mezza,B. Fornaroli,1987-09-07,868,Melbourne Victory Football Club,Center Forward,81.15,23.02,19.12,6,6,0,245.0,53.21,0.0,2.17,62.0,13.46,11.73,87.1,82.65,13.73,0.65,4.13,2.39,1.09,1.3,1.52,0.0,0.0,21.5,4.56,3.69,80.95,75.45,0.87,0.0,19.33,4.13,68.42,2.82,2.82
870,61,AUS - A-League,95,2024/2025,50980,Chris Ikonomidis,C. Ikonomidis,1995-05-04,1804,Macarthur FC,Center Forward,80.59,19.21,22.01,4,4,0,170.0,66.36,0.0,1.95,58.0,22.64,15.22,67.24,77.58,10.67,0.39,8.98,3.51,1.17,0.39,1.95,0.78,0.0,23.81,7.81,5.47,70.0,72.59,1.17,0.0,20.3,3.9,50.0,1.95,4.68
870,61,AUS - A-League,95,2024/2025,50980,Chris Ikonomidis,C. Ikonomidis,1995-05-04,1804,Macarthur FC,Wide Attacker,69.9,15.99,20.56,3,3,0,183.0,114.42,0.0,1.25,55.0,34.39,27.51,80.0,78.06,12.04,0.63,6.25,3.13,0.0,1.25,5.0,1.25,1.25,39.39,11.88,8.75,73.68,71.95,0.63,0.0,23.13,5.63,44.44,2.5,7.5
870,61,AUS - A-League,95,2024/2025,50982,Riley Warland,R. Warland,2002-07-04,871,Perth Glory Football Club,Full Back,98.88,19.44,37.05,1,1,0,80.0,123.46,0.0,0.0,31.0,47.84,37.04,77.42,78.7,19.43,6.17,12.35,9.26,0.0,0.0,30.86,10.8,6.17,29.32,15.43,9.26,60.0,58.18,0.0,0.0,9.26,3.09,0.0,0.0,15.43
870,61,AUS - A-League,95,2024/2025,50983,Dane James Ingham,Dane Ingham,1999-06-08,1805,Newcastle United Jets FC,Full Back,91.72,25.71,27.56,5,5,0,509.0,118.8,0.0,1.17,185.0,43.18,36.65,84.87,85.1,14.2,1.4,10.74,7.7,1.87,0.0,22.41,4.67,2.8,36.18,13.3,9.8,73.68,75.78,0.7,0.0,17.74,5.37,39.13,2.1,7.7
870,61,AUS - A-League,95,2024/2025,50992,Kai Trewin,K. Trewin,2001-05-18,2380,Melbourne City FC,Central Defender,98.14,29.6,25.33,16,15,1,2803.0,189.4,0.0,1.01,1047.0,70.74,62.03,87.68,91.75,20.77,8.38,12.97,15.81,0.2,0.2,60.68,15.74,12.09,27.57,8.51,7.57,88.89,85.39,0.14,0.07,3.92,1.08,62.5,0.68,7.23
870,61,AUS - A-League,95,2024/2025,50992,Kai Trewin,K. Trewin,2001-05-18,2380,Melbourne City FC,Midfield,100.29,31.27,23.08,7,7,0,1220.0,167.2,0.14,3.15,417.0,57.15,50.85,88.97,89.88,17.58,5.62,20.28,12.06,0.55,0.69,31.93,7.67,5.21,14.8,5.76,4.8,83.33,80.91,0.96,0.14,16.03,2.19,81.25,1.78,6.03
870,61,AUS - A-League,95,2024/2025,50994,Corey Brown,C. Brown,1994-01-07,1802,Brisbane Roar FC,Full Back,92.33,16.95,32.55,2,2,0,171.0,151.28,0.88,2.65,58.0,51.31,33.62,65.52,76.6,14.27,0.88,18.58,8.85,1.77,2.65,25.66,7.96,6.19,48.66,16.81,13.27,78.95,76.48,1.77,0.88,26.54,6.19,28.57,1.77,15.92
870,61,AUS - A-League,95,2024/2025,50997,Scott Neville,S. Neville,1989-01-11,1802,Brisbane Roar FC,Central Defender,83.19,19.6,27.31,2,2,0,192.0,146.94,0.0,0.0,73.0,55.87,44.39,79.45,87.16,16.83,3.06,13.78,15.31,0.0,0.0,53.57,19.9,15.31,16.07,8.42,7.65,90.91,83.41,0.0,0.0,2.3,0.77,0.0,0.0,9.18
870,61,AUS - A-League,95,2024/2025,50999,Macklin Freke,M. Freke,1999-01-06,1802,Brisbane Roar FC,Goalkeeper,99.15,26.47,29.93,12,12,0,804.0,75.94,0.0,0.09,293.0,27.68,22.57,81.57,87.47,24.55,4.34,3.31,4.06,0.0,0.0,30.04,8.22,4.63,17.47,6.61,6.42,97.14,92.73,0.0,0.0,0.0,0.0,,0.0,2.74
