competition_edition_id,competition_id,competition_name,season_id,season_name,player_id,player_name,player_short_name,player_birthdate,team_id,team_name,position_group,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count_p30tip,behindrun_count_p30tip,comingshortrun_count_p30tip,crossreceiverrun_count_p30tip,droppingoffrun_count_p30tip,overlaprun_count_p30tip,pullinghalfspacerun_count_p30tip,pullingwiderun_count_p30tip,aheadoftheballrun_count_p30tip,supportrun_count_p30tip,underlaprun_count_p30tip,offballrun_count_shotwithin10s_p30tip,behindrun_count_shotwithin10s_p30tip,comingshortrun_count_shotwithin10s_p30tip,crossreceiverrun_count_shotwithin10s_p30tip,droppingoffrun_count_shotwithin10s_p30tip,overlaprun_count_shotwithin10s_p30tip,pullinghalfspacerun_count_shotwithin10s_p30tip,pullingwiderun_count_shotwithin10s_p30tip,aheadoftheballrun_count_shotwithin10s_p30tip,supportrun_count_shotwithin10s_p30tip,underlaprun_count_shotwithin10s_p30tip,offballrun_count_goalwithin10s_p30tip,behindrun_count_goalwithin10s_p30tip,comingshortrun_count_goalwithin10s_p30tip,crossreceiverrun_count_goalwithin10s_p30tip,droppingoffrun_count_goalwithin10s_p30tip,overlaprun_count_goalwithin10s_p30tip,pullinghalfspacerun_count_goalwithin10s_p30tip,pullingwiderun_count_goalwithin10s_p30tip,aheadoftheballrun_count_goalwithin10s_p30tip,supportrun_count_goalwithin10s_p30tip,underlaprun_count_goalwithin10s_p30tip,offballrun_count_targeted_p30tip,behindrun_count_targeted_p30tip,comingshortrun_count_targeted_p30tip,crossreceiverrun_count_targeted_p30tip,droppingoffrun_count_targeted_p30tip,overlaprun_count_targeted_p30tip,pullinghalfspacerun_count_targeted_p30tip,pullingwiderun_count_targeted_p30tip,aheadoftheballrun_count_targeted_p30tip,supportrun_count_targeted_p30tip,underlaprun_count_targeted_p30tip,offballrun_count_received_p30tip,behindrun_count_received_p30tip,comingshortrun_count_received_p30tip,crossreceiverrun_count_received_p30tip,droppingoffrun_count_received_p30tip,overlaprun_count_received_p30tip,pullinghalfspacerun_count_received_p30tip,pullingwiderun_count_received_p30tip,aheadoftheballrun_count_received_p30tip,supportrun_count_received_p30tip,underlaprun_count_received_p30tip,offballrun_avgdistance,behindrun_avgdistance,comingshortrun_avgdistance,crossreceiverrun_avgdistance,droppingoffrun_avgdistance,overlaprun_avgdistance,pullinghalfspacerun_avgdistance,pullingwiderun_avgdistance,aheadoftheballrun_avgdistance,supportrun_avgdistance,underlaprun_avgdistance,offballrun_count_abovehsr_p30tip,behindrun_count_abovehsr_p30tip,comingshortrun_count_abovehsr_p30tip,crossreceiverrun_count_abovehsr_p30tip,droppingoffrun_count_abovehsr_p30tip,overlaprun_count_abovehsr_p30tip,pullinghalfspacerun_count_abovehsr_p30tip,pullingwiderun_count_abovehsr_p30tip,aheadoftheballrun_count_abovehsr_p30tip,supportrun_count_abovehsr_p30tip,underlaprun_count_abovehsr_p30tip,offballrun_count_penaltyarea_p30tip,offballrun_count_dangerous_p30tip,behindrun_count_dangerous_p30tip,comingshortrun_count_dangerous_p30tip,crossreceiverrun_count_dangerous_p30tip,droppingoffrun_count_dangerous_p30tip,overlaprun_count_dangerous_p30tip,pullinghalfspacerun_count_dangerous_p30tip,pullingwiderun_count_dangerous_p30tip,aheadoftheballrun_count_dangerous_p30tip,supportrun_count_dangerous_p30tip,underlaprun_count_dangerous_p30tip,offballrun_count_dangerous_targeted_p30tip,behindrun_count_dangerous_targeted_p30tip,comingshortrun_count_dangerous_targeted_p30tip,crossreceiverrun_count_dangerous_targeted_p30tip,droppingoffrun_count_dangerous_targeted_p30tip,overlaprun_count_dangerous_targeted_p30tip,pullinghalfspacerun_count_dangerous_targeted_p30tip,pullingwiderun_count_dangerous_targeted_p30tip,aheadoftheballrun_count_dangerous_targeted_p30tip,supportrun_count_dangerous_targeted_p30tip,underlaprun_count_dangerous_targeted_p30tip,offballrun_count_dangerous_received_p30tip,behindrun_count_dangerous_received_p30tip,comingshortrun_count_dangerous_received_p30tip,crossreceiverrun_count_dangerous_received_p30tip,droppingoffrun_count_dangerous_received_p30tip,overlaprun_count_dangerous_received_p30tip,pullinghalfspacerun_count_dangerous_received_p30tip,pullingwiderun_count_dangerous_received_p30tip,aheadoftheballrun_count_dangerous_received_p30tip,supportrun_count_dangerous_received_p30tip,underlaprun_count_dangerous_received_p30tip
870,61,AUS - A-League,95,2024/2025,795523,Anthony Pantazopoulos,A. Pantazopoulos,2003-04-22,2902,Western Sydney Wanderers FC,Central Defender,99.09,27.05,27.52,13,13,0,62.0,5.29,0.0,0.51,0.17,4.44,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,10.63,,11.72,5.14,10.89,,,,2.94,9.39,,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795523,Anthony Pantazopoulos,A. Pantazopoulos,2003-04-22,2902,Western Sydney Wanderers FC,Full Back,88.76,23.19,24.52,6,6,0,68.0,14.66,0.43,0.43,1.29,0.86,1.51,0.0,2.59,4.74,2.37,0.43,1.51,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.86,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.22,0.22,0.43,0.43,0.43,0.0,1.08,2.16,0.22,0.0,5.17,0.22,0.22,0.43,0.43,0.43,0.0,1.08,2.16,0.22,0.0,14.47,14.35,8.74,17.68,13.78,24.24,,10.84,14.05,8.66,36.1,4.74,0.22,0.22,0.65,0.22,1.08,0.0,0.0,1.51,0.43,0.43,1.72,2.59,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.43,0.65,0.43,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795524,Dylan Scicluna,D. Scicluna,2004-06-10,2902,Western Sydney Wanderers FC,Midfield,95.59,27.07,25.83,7,7,0,108.0,17.1,0.0,8.23,0.0,2.22,0.0,0.95,0.0,1.9,3.64,0.16,0.48,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,3.64,0.0,1.43,0.0,0.0,0.0,0.79,0.95,0.16,6.81,0.0,3.64,0.0,1.43,0.0,0.0,0.0,0.79,0.79,0.16,10.48,,9.96,,9.64,,9.41,,11.73,10.92,30.48,1.27,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.63,0.32,0.0,0.16,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
870,61,AUS - A-League,95,2024/2025,795525,Oscar James Moncrieff Priestman,O. Priestman,2003-03-25,2902,Western Sydney Wanderers FC,Midfield,92.09,24.71,25.91,18,18,0,289.0,19.49,0.07,8.43,0.13,2.56,0.13,0.27,0.34,1.21,5.73,0.61,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,6.61,0.07,3.1,0.07,0.94,0.0,0.07,0.2,0.2,1.82,0.13,6.41,0.07,3.03,0.07,0.88,0.0,0.07,0.2,0.2,1.82,0.07,11.49,59.03,10.71,18.09,8.61,8.16,11.08,16.6,10.65,13.42,9.14,1.42,0.0,0.13,0.07,0.07,0.07,0.0,0.13,0.27,0.61,0.07,0.54,1.28,0.07,0.07,0.13,0.0,0.07,0.0,0.0,0.2,0.74,0.0,0.34,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.34,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.2,0.0
870,61,AUS - A-League,95,2024/2025,795525,Oscar James Moncrieff Priestman,O. Priestman,2003-03-25,2902,Western Sydney Wanderers FC,Wide Attacker,63.15,22.46,19.12,1,1,0,30.0,40.07,1.34,5.34,8.01,2.67,0.0,1.34,0.0,16.03,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,0.0,1.34,1.34,2.67,0.0,0.0,0.0,5.34,0.0,1.34,8.01,0.0,1.34,0.0,2.67,0.0,0.0,0.0,4.01,0.0,0.0,13.38,21.63,11.99,18.35,6.26,,6.77,,12.79,13.1,11.42,8.01,1.34,0.0,2.67,0.0,0.0,0.0,0.0,1.34,0.0,2.67,6.68,9.35,0.0,0.0,8.01,0.0,0.0,0.0,0.0,1.34,0.0,0.0,1.34,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795526,Zachary Sapsford,Z. Sapsford,2002-08-16,2902,Western Sydney Wanderers FC,Center Forward,70.45,19.52,19.9,19,19,0,570.0,46.12,8.98,1.38,6.55,0.08,0.16,1.54,3.72,19.17,4.37,0.16,3.07,1.21,0.0,0.32,0.0,0.0,0.16,0.0,1.21,0.16,0.0,0.73,0.24,0.0,0.16,0.0,0.0,0.0,0.0,0.32,0.0,0.0,16.99,4.85,0.81,2.1,0.0,0.16,0.24,2.18,5.42,1.21,0.0,11.33,2.99,0.49,0.89,0.0,0.16,0.16,1.86,3.96,0.81,0.0,14.72,15.92,6.55,18.62,9.96,44.56,6.72,14.23,13.79,14.79,28.95,14.0,4.21,0.08,2.1,0.0,0.16,0.08,0.57,5.5,1.21,0.08,8.66,22.9,5.34,0.0,6.31,0.0,0.08,0.24,0.08,8.17,2.59,0.08,8.17,2.99,0.0,2.02,0.0,0.08,0.16,0.08,2.02,0.81,0.0,4.85,1.86,0.0,0.81,0.0,0.08,0.08,0.08,1.46,0.49,0.0
870,61,AUS - A-League,95,2024/2025,795527,Matthew Grimaldi,M. Grimaldi,2003-11-28,1803,Western United,Midfield,77.03,26.7,18.91,1,1,0,36.0,40.45,1.12,4.49,6.74,0.0,0.0,1.12,3.37,11.24,11.24,1.12,1.12,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,1.12,3.37,0.0,0.0,0.0,1.12,0.0,1.12,2.25,0.0,7.87,1.12,2.25,0.0,0.0,0.0,1.12,0.0,1.12,2.25,0.0,14.25,15.73,8.95,19.3,,,8.9,15.44,13.72,14.05,12.82,10.11,1.12,1.12,2.25,0.0,0.0,0.0,0.0,3.37,2.25,0.0,7.87,15.73,1.12,0.0,6.74,0.0,0.0,0.0,0.0,1.12,6.74,0.0,2.25,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.25,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0
870,61,AUS - A-League,95,2024/2025,795527,Matthew Grimaldi,M. Grimaldi,2003-11-28,1803,Western United,Wide Attacker,78.1,21.23,24.58,12,12,0,396.0,46.63,1.77,7.42,4.83,0.59,1.06,2.24,4.12,17.9,6.71,0.0,1.88,0.24,0.24,0.35,0.0,0.0,0.0,0.0,0.82,0.24,0.0,0.47,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.0,0.0,13.9,1.3,1.65,0.82,0.12,0.59,0.59,1.41,5.06,2.36,0.0,10.36,0.71,1.41,0.47,0.12,0.47,0.24,1.3,4.0,1.65,0.0,15.06,24.12,7.6,23.0,14.22,20.83,11.74,13.76,15.16,15.99,,11.54,1.53,0.47,1.65,0.12,0.71,0.12,0.24,5.18,1.53,0.0,4.59,14.48,1.18,0.12,4.71,0.0,0.12,0.12,0.12,4.95,3.18,0.0,3.65,0.71,0.0,0.71,0.0,0.0,0.0,0.0,1.41,0.82,0.0,2.36,0.59,0.0,0.35,0.0,0.0,0.0,0.0,1.06,0.35,0.0
870,61,AUS - A-League,95,2024/2025,795528,Kane Vidmar,K. Vidmar,2004-06-04,1803,Western United,Central Defender,92.02,27.11,27.01,2,2,0,14.0,7.74,0.0,1.11,0.0,6.09,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.55,0.0,1.66,0.0,0.0,0.0,0.0,0.55,0.0,2.77,0.0,0.55,0.0,1.66,0.0,0.0,0.0,0.0,0.55,0.0,10.62,,8.6,,11.33,,,,,6.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795529,Michael Ruhs,M. Ruhs,2002-08-27,1803,Western United,Center Forward,72.92,19.4,21.81,5,5,0,123.0,38.03,12.37,1.24,6.8,0.0,0.31,0.31,0.62,13.91,1.86,0.62,0.93,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,5.26,1.24,2.47,0.0,0.0,0.0,0.0,3.71,0.0,0.31,7.11,3.09,1.24,0.62,0.0,0.0,0.0,0.0,1.86,0.0,0.31,13.88,17.21,8.03,16.33,,11.35,6.76,5.67,11.09,12.05,12.86,12.99,6.49,0.0,1.86,0.0,0.31,0.0,0.0,2.78,0.93,0.62,8.35,22.57,8.66,0.0,6.8,0.0,0.31,0.31,0.0,5.57,0.93,0.0,5.57,2.47,0.0,2.47,0.0,0.0,0.0,0.0,0.62,0.0,0.0,2.47,1.24,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795530,Nicholas Pennington,N. Pennington,1998-12-18,871,Perth Glory Football Club,Center Forward,98.88,19.44,37.05,1,1,0,22.0,33.95,0.0,10.8,0.0,0.0,1.54,1.54,1.54,7.72,9.26,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,0.0,4.63,0.0,0.0,0.0,0.0,1.54,1.54,0.0,0.0,4.63,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,,6.43,,,30.76,7.17,18.54,14.59,11.15,3.59,6.17,0.0,0.0,0.0,0.0,1.54,0.0,1.54,3.09,0.0,0.0,4.63,7.72,0.0,0.0,0.0,0.0,1.54,1.54,0.0,3.09,0.0,1.54,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795530,Nicholas Pennington,N. Pennington,1998-12-18,871,Perth Glory Football Club,Midfield,94.22,20.9,30.96,8,8,0,170.0,30.5,0.18,12.02,0.54,3.05,0.0,0.72,0.72,4.31,8.61,0.36,0.54,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.18,3.05,0.36,1.79,0.0,0.54,0.0,0.36,1.44,0.18,6.82,0.18,3.05,0.18,1.79,0.0,0.54,0.0,0.18,0.9,0.0,11.86,27.24,11.74,14.06,10.43,,11.21,18.34,14.01,10.83,4.09,1.61,0.18,0.0,0.18,0.0,0.0,0.0,0.18,0.36,0.72,0.0,2.51,5.2,0.0,0.0,0.54,0.0,0.0,0.0,0.0,1.61,3.05,0.0,1.08,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.18,0.54,0.0,0.72,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.36,0.0
870,61,AUS - A-League,95,2024/2025,795533,Jarrod Carluccio,J. Carluccio,2001-02-08,871,Perth Glory Football Club,Full Back,96.52,24.69,33.49,2,2,0,40.0,24.3,0.61,0.0,0.0,4.86,1.82,0.0,3.04,7.29,5.47,1.22,1.22,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,3.04,1.22,0.0,1.22,2.43,1.82,0.61,8.51,0.0,0.0,0.0,3.04,1.22,0.0,1.22,1.22,1.82,0.0,12.44,15.58,,,8.05,22.19,,13.74,11.34,11.8,20.05,5.47,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.82,1.22,1.22,1.22,2.43,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.61,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795533,Jarrod Carluccio,J. Carluccio,2001-02-08,871,Perth Glory Football Club,Wide Attacker,97.97,16.57,35.73,2,2,0,49.0,44.37,1.81,6.34,0.91,0.91,0.91,0.91,6.34,14.49,11.77,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,0.91,1.81,0.0,0.91,0.91,0.0,4.53,5.43,4.53,0.0,14.49,0.91,1.81,0.0,0.91,0.91,0.0,2.72,3.62,3.62,0.0,12.58,22.86,9.98,5.35,12.07,8.58,4.3,10.43,14.69,12.48,,12.68,0.91,1.81,0.0,0.0,0.91,0.0,0.0,6.34,2.72,0.0,2.72,9.96,1.81,0.0,0.91,0.0,0.0,0.0,0.0,4.53,2.72,0.0,3.62,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.91,0.0,1.81,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795537,Thomas Waddingham,T. Waddingham,2005-04-05,1802,Brisbane Roar FC,Center Forward,89.62,20.47,29.56,7,7,0,165.0,34.54,8.58,0.42,9.84,0.0,0.0,0.84,0.0,12.98,1.88,0.0,2.09,1.26,0.0,0.63,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,3.35,0.21,3.56,0.0,0.0,0.0,0.0,3.56,0.21,0.0,5.02,2.3,0.21,1.05,0.0,0.0,0.0,0.0,1.47,0.0,0.0,13.4,16.47,5.61,16.37,,,8.2,,9.67,13.59,,8.16,3.35,0.0,2.72,0.0,0.0,0.0,0.0,1.88,0.21,0.0,8.16,23.86,6.7,0.0,9.84,0.0,0.0,0.0,0.0,6.28,1.05,0.0,6.91,2.09,0.0,3.56,0.0,0.0,0.0,0.0,1.26,0.0,0.0,3.35,1.26,0.0,1.05,0.0,0.0,0.0,0.0,1.05,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795544,Wataru Kamijo,W. Kamijo,2006-04-17,869,Sydney Football Club,Midfield,81.31,25.35,20.82,4,4,0,42.0,12.43,0.0,7.1,0.0,2.37,0.3,0.0,0.59,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,2.07,0.0,0.3,0.3,0.0,0.0,0.0,0.59,0.0,3.25,0.0,2.07,0.0,0.3,0.3,0.0,0.0,0.0,0.59,0.0,10.21,,8.68,,13.38,6.13,,4.0,,14.17,,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795545,Aaron Gurd,A. Gurd,2001-09-18,869,Sydney Football Club,Central Defender,93.74,25.21,23.48,3,3,0,18.0,7.14,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.4,0.0,2.78,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.4,0.0,12.55,,,,13.27,,,,,6.82,,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,795547,Zachary de Jesus,Z. de Jesus,2006-02-04,869,Sydney Football Club,Full Back,79.1,25.3,16.71,6,6,0,164.0,32.42,0.0,0.59,0.2,1.19,6.13,0.0,3.36,10.28,8.7,1.98,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.59,0.99,0.0,0.79,3.95,1.78,0.2,7.31,0.0,0.0,0.0,0.59,0.99,0.0,0.79,3.16,1.58,0.2,14.78,,5.56,20.73,14.8,19.67,,11.36,13.53,13.82,18.33,10.67,0.0,0.0,0.0,0.2,3.36,0.0,0.4,3.56,2.17,0.99,0.79,2.17,0.0,0.0,0.2,0.0,0.59,0.0,0.0,0.99,0.4,0.0,0.59,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
870,61,AUS - A-League,95,2024/2025,796012,Fabian Monge,F. Monge,2001-06-12,868,Melbourne Victory Football Club,Midfield,64.9,18.99,16.09,1,1,0,31.0,48.97,0.0,23.7,1.58,0.0,0.0,3.16,3.16,4.74,11.06,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,7.9,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,13.26,,11.36,32.99,,,10.71,19.96,15.02,12.46,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,796014,Lachlan Barr,L. Barr,1994-09-24,871,Perth Glory Football Club,Central Defender,96.55,22.95,33.58,3,3,0,16.0,6.97,0.0,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,10.91,,,,10.91,,,,,,,0.44,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,797295,Luka Jovanovic,L. Jovanovic,2005-05-20,866,Adelaide United Football Club,Center Forward,71.31,20.27,20.23,6,5,1,118.0,34.93,6.22,1.18,11.25,0.0,0.0,1.48,0.0,13.32,1.48,0.0,1.48,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.59,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,3.26,0.3,4.14,0.0,0.0,0.3,0.0,3.85,0.0,0.0,5.03,0.89,0.3,0.89,0.0,0.0,0.3,0.0,2.66,0.0,0.0,15.79,13.96,5.58,18.75,,,8.61,,15.47,19.24,,10.06,2.66,0.0,4.14,0.0,0.0,0.0,0.0,2.37,0.89,0.0,10.06,23.38,4.74,0.0,11.25,0.0,0.0,0.3,0.0,7.1,0.0,0.0,7.1,2.07,0.0,4.14,0.0,0.0,0.0,0.0,0.89,0.0,0.0,2.37,0.59,0.0,0.89,0.0,0.0,0.0,0.0,0.89,0.0,0.0
870,61,AUS - A-League,95,2024/2025,797298,Adam Zimarino,A. Zimarino,2001-08-28,1802,Brisbane Roar FC,Center Forward,66.26,19.82,21.23,3,3,0,53.0,26.75,7.06,0.5,9.08,0.0,0.0,0.0,0.5,8.58,1.01,0.0,1.01,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,3.03,0.0,3.03,0.0,0.0,0.0,0.5,2.02,0.5,0.0,5.05,2.02,0.0,0.5,0.0,0.0,0.0,0.5,1.51,0.5,0.0,12.93,11.75,3.46,17.68,,,,6.62,9.72,13.48,,4.54,2.02,0.0,1.51,0.0,0.0,0.0,0.0,0.5,0.5,0.0,11.1,17.66,4.54,0.0,9.08,0.0,0.0,0.0,0.0,4.04,0.0,0.0,6.56,2.52,0.0,3.03,0.0,0.0,0.0,0.0,1.01,0.0,0.0,2.52,1.51,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
